"SOM","DistinguishedName","BlockInheritance","LinkEnabled","Enforced","Precedence","DisplayName","GPOStatus","WMIFilter","GUID","PolicyDN"
"_________________________CORP","OU=CORP,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","3","Citrix Corpx64 User Session Settings","ComputerSettingsDisabled",,"{5b15abfe-ce99-4cf6-b608-f8e58cedca4d}","cn={5B15ABFE-CE99-4CF6-B608-F8E58CEDCA4D},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP","OU=CORP,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","4","Citrix Corpx64 EML","AllSettingsDisabled",,"{da7ba69b-dea8-484d-806a-7561d446e707}","cn={DA7BA69B-DEA8-484D-806A-7561D446E707},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP","OU=CORP,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","5","Citrix Corpx64 IE Settings TEST","AllSettingsEnabled","IE10, 9, 8","{b2665283-7014-4ef8-9867-8ab38e27eeab}","cn={B2665283-7014-4EF8-9867-8AB38E27EEAB},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP","OU=CORP,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","6","Citrix AppV5 Config XenApp","UserSettingsDisabled",,"{d0993952-0da8-47eb-bcea-b41e0a065506}","cn={D0993952-0DA8-47EB-BCEA-B41E0A065506},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP","OU=CORP,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","7","Citrix CORPXA ProfileUnity6.0U2","AllSettingsEnabled",,"{56811231-c2da-4cdf-875b-4da78fe3d2a4}","cn={56811231-C2DA-4CDF-875B-4DA78FE3D2A4},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________CORP","OU=CORP,OU=XA Desktop x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","8","Citrix Corpx64 IE11 Settings","AllSettingsEnabled","IE11 Only","{be8d01bb-7c06-4b84-8013-af20ff6daaaf}","cn={BE8D01BB-7C06-4B84-8013-AF20FF6DAAAF},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Halifax - B&G","OU=IBAM Halifax - B&G,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","IBAM Atlantic Canada Computer Acces","AllSettingsEnabled",,"{ad37cb91-7d68-4bb0-821d-f9bf5fd4a259}","cn={AD37CB91-7D68-4BB0-821D-F9BF5FD4A259},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Halifax - B&G","OU=IBAM Halifax - B&G,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","IBAM Halifax B&G Drive Mapping","ComputerSettingsDisabled",,"{57c6cd3b-81ba-4ff2-9b70-cd5253000581}","cn={57C6CD3B-81BA-4FF2-9B70-CD5253000581},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________IBAM Halifax - B&G Users","OU=IBAM Halifax - B&G Users,OU=IBAM Halifax - B&G,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM London","OU=IBAM London,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","STHunt User Policy","AllSettingsEnabled",,"{c40b852e-bf3d-455c-9720-21018d9dcee4}","cn={C40B852E-BF3D-455C-9720-21018D9DCEE4},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM London","OU=IBAM London,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","Stevenson&Hunt Desktop Shortcuts","AllSettingsEnabled",,"{24c82d66-2182-4d9d-87e9-bb49321726f7}","cn={24C82D66-2182-4D9D-87E9-BB49321726F7},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM London","OU=IBAM London,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","3","IBAM S&H Computer Access","AllSettingsEnabled",,"{fc46d5ef-a752-4deb-9460-7a9f6274bff0}","cn={FC46D5EF-A752-4DEB-9460-7A9F6274BFF0},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM London","OU=IBAM London,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","4","IBAM Date Reformator","AllSettingsEnabled",,"{24fc7b2e-510a-4e79-a284-ac548bf7c0c9}","cn={24FC7B2E-510A-4E79-A284-AC548BF7C0C9},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM London","OU=IBAM London,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","5","IBAM Perth/London Drive Mapping","ComputerSettingsDisabled",,"{44809625-ba41-46a8-9d01-72ad13d926e6}","cn={44809625-BA41-46A8-9D01-72AD13D926E6},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________IBAM London Users","OU=IBAM London Users,OU=IBAM London,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Ottawa - Isabella Street","OU=IBAM Ottawa - Isabella Street,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","STHunt User Policy","AllSettingsEnabled",,"{c40b852e-bf3d-455c-9720-21018d9dcee4}","cn={C40B852E-BF3D-455C-9720-21018D9DCEE4},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Ottawa - Isabella Street","OU=IBAM Ottawa - Isabella Street,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","IBAM Date Reformator","AllSettingsEnabled",,"{24fc7b2e-510a-4e79-a284-ac548bf7c0c9}","cn={24FC7B2E-510A-4E79-A284-AC548BF7C0C9},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Ottawa - Isabella Street","OU=IBAM Ottawa - Isabella Street,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","3",,,,"{}","cn={C854B70F-2670-4816-906C-3C3C0457910D},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________IBAM Ottawa - Isabella Street - Users","OU=IBAM Ottawa - Isabella Street - Users,OU=IBAM Ottawa - Isabella Street,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Waterloo","OU=IBAM Waterloo,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","STHunt User Policy","AllSettingsEnabled",,"{c40b852e-bf3d-455c-9720-21018d9dcee4}","cn={C40B852E-BF3D-455C-9720-21018D9DCEE4},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Waterloo","OU=IBAM Waterloo,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","IBAM Date Reformator","AllSettingsEnabled",,"{24fc7b2e-510a-4e79-a284-ac548bf7c0c9}","cn={24FC7B2E-510A-4E79-A284-AC548BF7C0C9},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Waterloo","OU=IBAM Waterloo,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","3",,,,"{}","cn={4236B700-5E7C-4A52-8C95-41C72B1AFF95},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Waterloo","OU=IBAM Waterloo,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","4",,,,"{}","cn={FAE898A1-A5A7-4210-AA9A-41035385A77C},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________IBAM Waterloo Users","OU=IBAM Waterloo Users,OU=IBAM Waterloo,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Perth","OU=IBAM Perth,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","STHunt User Policy","AllSettingsEnabled",,"{c40b852e-bf3d-455c-9720-21018d9dcee4}","cn={C40B852E-BF3D-455C-9720-21018D9DCEE4},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Perth","OU=IBAM Perth,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","IBAM Date Reformator","AllSettingsEnabled",,"{24fc7b2e-510a-4e79-a284-ac548bf7c0c9}","cn={24FC7B2E-510A-4E79-A284-AC548BF7C0C9},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Perth","OU=IBAM Perth,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","3","IBAM Perth/London Drive Mapping","ComputerSettingsDisabled",,"{44809625-ba41-46a8-9d01-72ad13d926e6}","cn={44809625-BA41-46A8-9D01-72AD13D926E6},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Perth","OU=IBAM Perth,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","4",,,,"{}","cn={9D5BFEE2-AD0E-4EDA-82FF-9C2F941C0EC6},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________IBAM Perth Users","OU=IBAM Perth Users,OU=IBAM Perth,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Mississauga","OU=IBAM Mississauga,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","IBAM CGBGroup Computer Access","UserSettingsDisabled",,"{d0b8d692-f0d7-430f-af06-118c6320ca0a}","cn={D0B8D692-F0D7-430F-AF06-118C6320CA0A},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________IBAM Mississauga Users","OU=IBAM Mississauga Users,OU=IBAM Mississauga,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Vaughan","OU=IBAM Vaughan,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","STHunt User Policy","AllSettingsEnabled",,"{c40b852e-bf3d-455c-9720-21018d9dcee4}","cn={C40B852E-BF3D-455C-9720-21018D9DCEE4},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Vaughan","OU=IBAM Vaughan,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2","IBAM Date Reformator","AllSettingsEnabled",,"{24fc7b2e-510a-4e79-a284-ac548bf7c0c9}","cn={24FC7B2E-510A-4E79-A284-AC548BF7C0C9},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Vaughan","OU=IBAM Vaughan,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","3",,,,"{}","cn={4B45F7CA-CC3D-4BD8-B13D-012C059014B7},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________IBAM Vaughan Users","OU=IBAM Vaughan Users,OU=IBAM Vaughan,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","True","1","AJG Corp IE Policy","ComputerSettingsDisabled",,"{c92822e4-ca19-4dc0-9289-0a9874ec0241}","cn={C92822E4-CA19-4DC0-9289-0A9874EC0241},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","2","Windows 802.11 Wireless PEAP Authentication","UserSettingsDisabled",,"{6c66e97f-1ec3-4cd2-83fd-f197fc9ee025}","cn={6C66E97F-1EC3-4CD2-83FD-F197FC9EE025},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","3","Windows 802.1x PEAP Authentication","UserSettingsDisabled",,"{6749dd3e-f301-48bb-af1f-e84eb909bb15}","cn={6749DD3E-F301-48BB-AF1F-E84EB909BB15},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","4","x64 ServiceDesk Link Fix","UserSettingsDisabled","x64 Windows 7 and higher","{7e7a3170-2623-430d-a23d-040efa0cc30a}","cn={7E7A3170-2623-430D-A23D-040EFA0CC30A},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","5","x86 ServiceDesk Link Fix","UserSettingsDisabled","x86 Windows 7 and higher","{588ff2a9-45c8-4343-820c-85906038c857}","cn={588FF2A9-45C8-4343-820C-85906038C857},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","6",,,,"{}","cn={51BD3AC1-BBC5-4C93-AD26-E03529B84BAF},cn=policies,cn=system,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","7","Default Domain Policy","AllSettingsDisabled",,"{31b2f340-016d-11d2-945f-00c04fb984f9}","cn={31B2F340-016D-11D2-945F-00C04FB984F9},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","8","AJG Corp Domain Policy","UserSettingsDisabled",,"{4f4172e4-dc88-4f9d-82f7-694f8a9e80a3}","cn={4F4172E4-DC88-4F9D-82F7-694F8A9E80A3},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","9","AJG Disable Auto Update Workstations","UserSettingsDisabled",,"{03788fc7-a16f-467d-a903-ea4b44d7f2c4}","cn={03788FC7-A16F-467D-A903-EA4B44D7F2C4},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","10","AJG Screensaver Policy","ComputerSettingsDisabled","Win XP Workstations","{979d4ce8-9455-4ce2-96eb-83a326871d27}","cn={979D4CE8-9455-4CE2-96EB-83A326871D27},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","11","AJG Workstation Firewall Policy","UserSettingsDisabled",,"{fa7d2af0-de5e-45ae-bd31-01a44e82afd6}","cn={FA7D2AF0-DE5E-45AE-BD31-01A44E82AFD6},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","12","AJG Outlook Today Policy","AllSettingsEnabled",,"{b4beb3ff-fd94-4417-94e3-87132320536a}","cn={B4BEB3FF-FD94-4417-94E3-87132320536A},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","13","AJG Screensaver Policy - Windows 7","ComputerSettingsDisabled","Win 7 Workstations","{1d6a39cd-2042-4b52-980d-9619c753f589}","cn={1D6A39CD-2042-4B52-980D-9619C753F589},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","14",,,,"{}","cn={DA9628EA-85F9-44F8-8CF8-11A675C38A73},cn=policies,cn=system,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","15","AJG Certificate Deployment Policy","UserSettingsDisabled",,"{d3557dfa-72fe-464e-b88b-29b4c0738cf5}","cn={D3557DFA-72FE-464E-B88B-29B4C0738CF5},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","16","CORP SCCM 2012","UserSettingsDisabled",,"{5d728d95-f356-4d06-b804-247009c42857}","cn={5D728D95-F356-4D06-B804-247009C42857},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","17","AJG Corp IE11 Policy","AllSettingsEnabled","IE11 Only","{6f00de4b-36d5-4eea-8f02-8dacd0f13e73}","cn={6F00DE4B-36D5-4EEA-8F02-8DACD0F13E73},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","18","RTA Corp Server Access","UserSettingsDisabled",,"{dfbcb8b3-1e22-4f70-9552-ced5740ecaf6}","cn={DFBCB8B3-1E22-4F70-9552-CED5740ECAF6},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","19","Corp Workstation Management","UserSettingsDisabled",,"{20217ef1-2353-4fa5-b885-784b1197bcd2}","cn={20217EF1-2353-4FA5-B885-784B1197BCD2},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","20","Atrens Login Script","AllSettingsEnabled",,"{c8bd7ae6-d5d0-4a67-abdd-627257522bd6}","cn={C8BD7AE6-D5D0-4A67-ABDD-627257522BD6},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","21","IBAM Atrens Computer Access","AllSettingsEnabled",,"{516e9299-42bd-4424-b426-0466d1420a3c}","cn={516E9299-42BD-4424-B426-0466D1420A3C},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","True","22","IBAM Mappings","ComputerSettingsDisabled",,"{146503d8-b013-47d3-b71c-8fe83ec7438d}","cn={146503D8-B013-47D3-B71C-8FE83EC7438D},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Mississauga - Atrens","OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","True","True","False","23",,,,"{}","cn={843F0F90-4A7E-4DA4-95E7-10D2694B4C11},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________IBAM Mississauga - Atrens - Users","OU=IBAM Mississauga - Atrens - Users,OU=IBAM Mississauga - Atrens,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Sharepoint Groups","OU=Sharepoint Groups,OU=Itasca Groups,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Halifax - F&H","OU=IBAM Halifax - F&H,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","IBAM Atlantic Canada Computer Acces","AllSettingsEnabled",,"{ad37cb91-7d68-4bb0-821d-f9bf5fd4a259}","cn={AD37CB91-7D68-4BB0-821D-F9BF5FD4A259},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________IBAM Halifax - F&H Users","OU=IBAM Halifax - F&H Users,OU=IBAM Halifax - F&H,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Toronto","OU=IBAM Toronto,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","IBAM CGBGroup Computer Access","UserSettingsDisabled",,"{d0b8d692-f0d7-430f-af06-118c6320ca0a}","cn={D0B8D692-F0D7-430F-AF06-118C6320CA0A},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________IBAM Toronto Users","OU=IBAM Toronto Users,OU=IBAM Toronto,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Antigonish","OU=IBAM Antigonish,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","IBAM Atlantic Canada Computer Acces","AllSettingsEnabled",,"{ad37cb91-7d68-4bb0-821d-f9bf5fd4a259}","cn={AD37CB91-7D68-4BB0-821D-F9BF5FD4A259},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________IBAM Antigonish Users","OU=IBAM Antigonish Users,OU=IBAM Antigonish,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Amherst","OU=IBAM Amherst,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","1","IBAM Atlantic Canada Computer Acces","AllSettingsEnabled",,"{ad37cb91-7d68-4bb0-821d-f9bf5fd4a259}","cn={AD37CB91-7D68-4BB0-821D-F9BF5FD4A259},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_______________IBAM Amherst","OU=IBAM Amherst,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False","True","False","2",,,,"{}","cn={3034D4BD-32E7-4630-A52E-3415D6A25737},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________IBAM Amherst Users","OU=IBAM Amherst Users,OU=IBAM Amherst,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________IBAM Mail Enabled Groups - Global","OU=IBAM Mail Enabled Groups - Global,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_________________________GBS","OU=GBS,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","1","Citrix GBSx64 IE Settings","AllSettingsEnabled",,"{c6e154bf-624c-47bf-aec6-1865b330773d}","cn={C6E154BF-624C-47BF-AEC6-1865B330773D},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________GBS","OU=GBS,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","2","Citrix GBSx64 Server Settings","AllSettingsEnabled",,"{26704d32-08be-4282-a9c0-21781e56d964}","cn={26704D32-08BE-4282-A9C0-21781E56D964},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________GBS","OU=GBS,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","3","Citrix Corpx64 User Session Settings","ComputerSettingsDisabled",,"{5b15abfe-ce99-4cf6-b608-f8e58cedca4d}","cn={5B15ABFE-CE99-4CF6-B608-F8E58CEDCA4D},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"_________________________GBS","OU=GBS,OU=XA Desktop x64,OU=Prod,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","False","True","False","4","Citrix CORPXA ProfileUnity6.0U2","AllSettingsEnabled",,"{56811231-c2da-4cdf-875b-4da78fe3d2a4}","cn={56811231-C2DA-4CDF-875B-4DA78FE3D2A4},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"__________OneSource","OU=OneSource,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"_______________Groups","OU=Groups,OU=OneSource,OU=APPLICATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________IBAM Corp Computers","OU=IBAM Corp Computers,OU=IBAM Corp,OU=IBAM,OU=LOCATIONS,DC=corp,DC=ajgco,DC=com","False",,,,,,,,
"____________________XA Seamless x64","OU=XA Seamless x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","True","True","False","1","AJG RDS License Server","UserSettingsDisabled",,"{009c7185-5cd4-4895-a1c4-c061a06a6bf2}","cn={009C7185-5CD4-4895-A1C4-C061A06A6BF2},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________XA Seamless x64","OU=XA Seamless x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","True","True","False","2","Citrix XA Eventlog Redirect E","UserSettingsDisabled",,"{8765846a-4765-4e26-8d49-4fac85fe5d99}","cn={8765846A-4765-4E26-8D49-4FAC85FE5D99},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________XA Seamless x64","OU=XA Seamless x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","True","True","False","3","Citrix Disable Command Prompt","ComputerSettingsDisabled",,"{b83eb2b4-e55c-4fa3-9d37-0427f68432d9}","cn={B83EB2B4-E55C-4FA3-9D37-0427F68432D9},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
"____________________XA Seamless x64","OU=XA Seamless x64,OU=Test,OU=Citrix,OU=MEMBER SERVERS,DC=corp,DC=ajgco,DC=com","True","True","False","4","Citrix Disable Registry Editing","ComputerSettingsDisabled",,"{6832bacf-4180-4b76-a89f-4b24457a712d}","cn={6832BACF-4180-4B76-A89F-4B24457A712D},cn=policies,cn=system,DC=corp,DC=ajgco,DC=com"
